museum_id	twitter_id	facebook_pages	new_twitter	new_fb	comment_fb
mm.aim.1190	['twitter.com/sfrhttweet']	['www.facebook.com/scottish-fire-and-rescue-service-heritage-trust-132095200316138/timeline']			
mm.domus.EM023	twitter.com/greens_windmill	en-gb.facebook.com/greenswindmill/?rf=138735419488241			
mm.ace.1294	no_resource	en-gb.facebook.com/greenwayferryservice			
mm.ace.399	['twitter.com/greenwichmca', 'twitter.com/charlton_house']	['www.facebook.com/greenwichmca', 'www.facebook.com/charlton-house-153020371457577', 'en-gb.facebook.com/royalmuseumsgreenwich']			
mm.domus.SE114	no_resource	en-gb.facebook.com/GressenhallFW			
mm.aim.0400	['twitter.com/gretnagreen1754']	['www.facebook.com/famousblacksmithsshop']			
mm.wiki.418	no_resource	no_resource			
mm.ace.1088	twitter.com/ntgreyfriars	['www.facebook.com/greyfriarsnt', 'en-gb.facebook.com/GreyfriarsNT/reviews/?ref=page_internal']			
mm.domus.SE527	twitter.com/ntgreyscourt	['www.facebook.com/pages/national-trust-greys-court/104844862922941', 'en-gb.facebook.com/National-Trust-Greys-Court-104844862922941/?ref=page_internal']			
mm.hha.092	twitter.com/grimsthorpec	['en-gb.facebook.com/grimsthorpecastle', 'www.facebook.com/grimsthorpecastle', 'en-gb.facebook.com/GrimsthorpeCastle']			
mm.domus.SC122	twitter.com/groamhouse	['www.facebook.com/groamhouse', 'en-gb.facebook.com/GroamHouse']			
mm.domus.NW125	twitter.com/cwacmuseums	en-gb.facebook.com/Grosvenor-Museum-and-Stretton-Watermill-192217987479898/about			
mm.misc.101	no_resource	no_resource			
mm.domus.NW185	no_resource	no_resource			
mm.domus.SE024	twitter.com/guards_museum	['www.facebook.com/guardsmuseum', 'www.facebook.com/guardsmuseumenterprisesltd', 'en-gb.facebook.com/HCavMuseum']			
mm.musa.151	no_resource	no_resource			
mm.domus.SE436	no_resource	no_resource			
mm.musa.153	['twitter.com/guildcath', 'twitter.com/guildcathevents']	['www.facebook.com/guildfordcathedral']			
mm.domus.SE284	['twitter.com/gfdheritage', 'twitter.com/guildfordbc']	https://www.facebook.com/Guildfordhouseandgallery		https://www.facebook.com/Guildfordhouseandgallery	multiple links
mm.domus.SE290	no_resource	no_resource			
mm.domus.SE303	twitter.com/guildhallart	en-gb.facebook.com/GuildhallArtGallery/posts/?ref=page_internal			
mm.domus.SE285	['twitter.com/enjoy_medway', 'twitter.com/guildhallmuseum']	['www.facebook.com/enjoymedway', 'en-gb.facebook.com/GuildhallMuseumRochester']			
mm.domus.NW022	['//twitter.com/tulliehouse']	['//www.facebook.com/tulliehouse']			
mm.domus.NE041	no_resource	no_resource			
mm.domus.EM096	['twitter.com/ntgunbyhall']	['www.facebook.com/ntgunbyhall']			
mm.domus.SE302	twitter.com/gunnersbury1	['www.facebook.com/gunnersbury1', 'en-gb.facebook.com/Gunnersbury1']			
mm.New.127	twitter.com/gunsgreenhouse	['www.facebook.com/pages/gunsgreen-house/335051678026', 'en-gb.facebook.com/Gunsgreenhousetrust']			
mm.musa.157	no_resource	no_resource			
mm.mald.058	twitter.com/wirelessinwales	no_resource			
mm.musa.158	['twitter.com/gwilirailway']	['www.facebook.com/thegwilisteamrailway', 'en-gb.facebook.com/TheGwiliSteamRailway']			
mm.aim.0405	['twitter.com/visitcheshire']	['www.facebook.com/visitcheshire', 'www.facebook.com/visitcheshire', 'www.facebook.com/hackgreensecretnuclearbunker', 'www.facebook.com/hackgreensecretnuclearbunker', 'en-gb.facebook.com/HackGreenSecretNuclearBunker/reviews']			
mm.wiki.489	no_resource	no_resource			
mm.domus.SE026	twitter.com/hackneymuseum	['www.facebook.com/hackneymuseum', 'en-gb.facebook.com/HackneyMuseum']			
mm.aim.0406	twitter.com/haddenhamnet	en-gb.facebook.com/HaddenhamPlayers			
mm.wiki.459	twitter.com/haddohouse	['www.facebook.com/haddohouse', 'en-gb.facebook.com/HaddoHouse/services/?service_id=1211676632242200']			
mm.hha.086	twitter.com/thehaddonhall	['www.facebook.com/haddonhallbakewell', 'en-gb.facebook.com/HaddonHallBakewell/posts/?ref=page_internal']			
mm.domus.WM115	['twitter.com/sandwellmuseums', 'www.twitter.com/sandwellmuseums']	no_resource			
mm.domus.SW225	no_resource	no_resource			
mm.domus.SE301	no_resource	no_resource			
mm.domus.NW110	no_resource	en-gb.facebook.com/events/hall-i-th-wood-museum/hall-i-th-wood-museum-tour/412266579106712			
mm.ace.039	['www.twitter.com/hallplacebexley', 'twitter.com/hallplacebexley']	['www.facebook.com/hallplace', 'en-gb.facebook.com/hallplace']			
mm.aim.0410	no_resource	en-gb.facebook.com/museumhallaton			
mm.domus.SC247	no_resource	no_resource			
mm.domus.WM030	no_resource	no_resource			
mm.domus.SE208	no_resource	no_resource			
mm.domus.SE552	twitter.com/hamhousent	['www.facebook.com/hamhousent']			
mm.aim82NM.062	no_resource	no_resource			
mm.wiki.377	no_resource	en-gb.facebook.com/hammerwoodpark1			
mm.ace.1175	twitter.com/hcrcmary	['www.facebook.com/hamptoncourtpalace', 'en-gb.facebook.com/hamptoncourtpalace?rf=412658510408']			
mm.domus.SE127	no_resource	no_resource			
mm.ace.1087	twitter.com/hanburyhallnt	['www.facebook.com/hanburyhall', 'en-gb.facebook.com/hanburyhall/posts']			
mm.domus.SE508	twitter.com/handelhendrix	['www.facebook.com/handelhendrix', 'en-gb.facebook.com/HandelHendrix']			
mm.domus.YH140	no_resource	no_resource			
mm.musa.160	no_resource	no_resource			
mm.domus.EM074	['www.twitter.com/leicsmuseums']	['www.facebook.com/harboroughmuseum', 'en-gb.facebook.com/HarboroughMuseum']			
mm.domus.EM093	twitter.com/nthardwick	['www.facebook.com/nationaltrusthardwick', 'en-gb.facebook.com/NationalTrustHardwick/posts']			
mm.hha.054	no_resource	no_resource			
mm.domus.SW213	twitter.com/nthardyscottage	['www.facebook.com/nthardyscottage', 'en-gb.facebook.com/NTHardysCottage']			
mm.domus.YH060	twitter.com/harewoodhouse	['www.facebook.com/harewoodhouse', 'en-gb.facebook.com/harewoodhouse']			
mm.wiki.288	no_resource	['www.facebook.com/harlestonsfuture']			
mm.domus.EM009	twitter.com/harleygallery	['www.facebook.com/harleygallery']			
mm.domus.SE148	no_resource	no_resource			
mm.musa.162	twitter.com/hartlandquay218	en-gb.facebook.com/hartlandquay			
mm.domus.NW085	twitter.com/harrispreston	['www.facebook.com/harrismuseumandartgallery', 'en-gb.facebook.com/HarrisMuseumandArtGallery']			
mm.domus.SE030	['twitter.com/headstonemanor1']	['www.facebook.com/headstonemanor']			
mm.hha.037	['twitter.com/hartlandabbey', 'twitter.com/hartlandabbey/status/1096806124983066625']	['www.facebook.com/pages/hartland-abbey/150245548388853']			
mm.domus.NE079	twitter.com/hpoolartgallery	en-gb.facebook.com/hartlepoolartgallery			
mm.hha.186	no_resource	no_resource			
mm.hha.115	['twitter.com/hallharvington']	['www.facebook.com/harvington']			
mm.musa.163	['twitter.com/harwichsociety', 'twitter.com/harwichrnli']	['www.facebook.com/theharwichsociety']			
mm.musa.164	['twitter.com/visitessex']	['www.facebook.com/visitessex']			
mm.musa.165	['twitter.com/harwichsociety']	['www.facebook.com/theharwichsociety', 'en-gb.facebook.com/HarwichRedoubtFort']			
mm.domus.SE300	twitter.com/haslemeremuseum	['www.facebook.com/pages/haslemere-educational-museum/150763911646241', 'en-gb.facebook.com/haslemeremuseum']			
mm.domus.SE490	twitter.com/hasfmfishmuseum	['www.facebook.com/fishermensmuseum', 'en-gb.facebook.com/fishermensmuseum']			
mm.domus.SE298	twitter.com/hastings_museum	['www.facebook.com/hbc-hastings-museum-art-gallery-218155741717952', 'en-gb.facebook.com/pages/category/Museum/Hastings-Museum-Art-Gallery-218155741717952']			
mm.domus.NW191	twitter.com/hatworksmuseum	en-gb.facebook.com/hatworksmuseum		en-gb.facebook.com/hatworksmuseum	active
mm.domus.SE554	twitter.com/hatchlandsnt	['www.facebook.com/hatchlandsparknt', 'en-gb.facebook.com/HatchlandsParkNT']			
mm.wiki.208	twitter.com/hatfield_house	['www.facebook.com/pages/hatfield-house/47715563538', 'en-gb.facebook.com/HatfieldHouseHerts']			
mm.musa.166	no_resource	en-gb.facebook.com/pages/category/History-Museum/Maisons-de-Victor-Hugo-Paris-160681813952769/posts			
mm.domus.SE297	['twitter.com/the_spring']	['www.facebook.com/thespring.havant', 'en-gb.facebook.com/HavantComedyClub']			
mm.wiki.131	no_resource	no_resource			
mm.domus.WA103	no_resource	en-gb.facebook.com/Haverfordwestmuseum			
mm.aim.0420	twitter.com/haveringmuseum	['www.facebook.com/haveringmuseumromford', 'en-gb.facebook.com/haveringmuseumromford']			
mm.domus.SC145	no_resource	['www.facebook.com/welcome.scotland']			
mm.wiki.053	no_resource	no_resource			
mm.domus.NW057	no_resource	no_resource			
mm.New.139	['twitter.com/infomhha']	['www.facebook.com/hay-farm-heavy-horse-centre-444719865564183', 'en-gb.facebook.com/hayfarmheavyhorsecentre/?hc_location=ufi']			
mm.wiki.033	twitter.com/hayleheritage	['www.facebook.com/hayleheritagecentre', 'en-gb.facebook.com/hayleheritagecentre']			
mm.aim.0422	twitter.com/haynesmuseum	['www.facebook.com/haynes-international-motor-museum-official-page-127959417238971/timeline']			
mm.domus.NE066	twitter.com/headofsteammus	['www.facebook.com/headofsteammuseum', 'en-gb.facebook.com/headofsteammuseum']			
mm.aim.0423	twitter.com/headhuntersrail	en-gb.facebook.com/HeadhuntersMuseum/reviews			
mm.aim.0425	['www.twitter.com/heagewindmill', 'twitter.com/heagewindmill']	['www.facebook.com/heagewindmill']			
mm.aim.1223	twitter.com/hrobinsonmuseum	en-gb.facebook.com/HeathRobinsonMuseum			
mm.domus.NE040	['twitter.com/fordandetal']	['www.facebook.com/pages/ford-etal/103708883004841']			
mm.domus.NW011	no_resource	no_resource			
mm.wiki.190	twitter.com/heatonparktram	['www.facebook.com/heatonparktramway', 'www.facebook.com/heatonparktramway/posts/3597678756953967', 'www.facebook.com/heatonparktramway/posts/3604279412960568', 'en-gb.facebook.com/HeatonParkTramway/?hc_location=ufi']			
mm.musa.168	no_resource	no_resource			
mm.wiki.260	no_resource	no_resource			
mm.musa.169	['//twitter.com/heckingtonwind1']	['//facebook.com/heckingtonwindmill', '//facebook.com/heckingtonwindmill', 'en-gb.facebook.com/HeckingtonWindmill']			
mm.hha.071	twitter.com/hedinghamcastle	['www.facebook.com/likehedinghamcastle', 'en-gb.facebook.com/likehedinghamcastle']			
mm.domus.YH058	twitter.com/hedonmuseum1996	['www.facebook.com/hedonmuseum', 'www.facebook.com/hedon-museum-181940671859399', 'en-gb.facebook.com/HedonMuseum']			
mm.domus.NW079	twitter.com/htmuseum	['www.facebook.com/helenathompsonmuseum', 'en-gb.facebook.com/HelenaThompsonMuseum']			
mm.wiki.201	twitter.com/hellensmusic	['facebook.com/594436047740807', 'www.facebook.com/594436047740807_1160114897839583', 'www.facebook.com/backtothewildcic']			
mm.domus.NW183	['twitter.com/lancsmuseums']	no_resource			
mm.ace.127	['twitter.com/lancsmuseums']	no_resource			
mm.ace.1228	no_resource	['www.facebook.com/helmsleycastle', 'en-gb.facebook.com/helmsleycastle']			
mm.domus.SW172	no_resource	no_resource			
mm.domus.SE293	twitter.com/henfieldmuseum	['//facebook.com/henfieldmuseum', 'en-gb.facebook.com/henfieldmuseum/?hc_location=ufi']			
mm.wiki.363	no_resource	['www.facebook.com/henleyinardenheritagecentre']			
mm.MDN.010	twitter.com/hmileeds	['www.facebook.com/henrymooreinstitute', 'www.facebook.com/henrymoorestudios', 'en-gb.facebook.com/HenryMooreInstitute']			
mm.misc.127	['twitter.com/henrymoorefdn', 'twitter.com/henrymooresg']	['www.facebook.com/henrymoorestudios', 'en-gb.facebook.com/henrymoorestudios']			
mm.domus.YH116	twitter.com/bankfieldmuseum	no_resource			
mm.ace.685	twitter.com/hepworthgallery	['www.facebook.com/thehepworthwakefield', 'en-gb.facebook.com/TheHepworthWakefield']			
mm.domus.SE162	no_resource	no_resource			
mm.domus.SE376	['twitter.com/plantsci']	['www.facebook.com/pages/department-of-plant-sciences-university-of-cambridge/69324724650']			
mm.domus.SC218	twitter.com/scc_aberdeen/status/916312195969044481	no_resource			
mm.domus.WM058	twitter.com/the_herbert	['www.facebook.com/theherbert', 'en-gb.facebook.com/theherbert']			
mm.domus.WM108	https://twitter.com/archandheritage	no_resource			
mm.domus.WM144	no_resource	en-gb.facebook.com/HerefordshireLightInfantryMuseum/posts			
mm.aim.0430	['twitter.com/waterworkmuseum']	https://www.facebook.com/nothefortmuseum/		https://www.facebook.com/nothefortmuseum/	multiple links
mm.domus.SC225	['twitter.com/heriotwattuni', 'twitter.com/museumwatt']	['www.facebook.com/heriot-watt-university-textile-collection-221156908005684', 'www.facebook.com/heriotwattuni']			
mm.misc.067	no_resource	en-gb.facebook.com/TheBritishGolfMuseum			
mm.domus.SE292	['www.twitter.com/hernemillkent', 'twitter.com/hernemillkent']	['www.facebook.com/hernemillkent']			
mm.domus.NW065	['twitter.com/heronmill']	['www.facebook.com/heronmill', 'www.facebook.com/heronmill', 'www.facebook.com/naturalengland', 'www.facebook.com/arnsidesilverdaleaonb/photos/a.205225246155175/4217984794879180', 'www.facebook.com/dcms', 'www.facebook.com/148993931933573/posts/1993272420839039', 'www.facebook.com/arnsidesilverdaleaonb/photos/a.205225246155175/4215471155130544', 'www.facebook.com/arnsidesilverdaleaonb/photos/a.205225246155175/4215471158463877', 'www.facebook.com/148993931933573/posts/1992665684233046', 'www.facebook.com/hscumbria2021/photos/a.130994648553928/276630527323672', 'www.facebook.com/hscumbria2021/photos/a.130994648553928/276630600656998', 'www.facebook.com/hscumbria2021/photos/a.130994648553928/276630547323670', 'www.facebook.com/hscumbria2021/photos/a.130994648553928/276630593990332', 'www.facebook.com/hscumbria2021/photos/a.112265030426890/274670054186386', 'www.facebook.com/hscumbria2021/photos/a.112265030426890/274670190853039', 'www.facebook.com/hscumbria2021/photos/a.112265030426890/274670307519694', 'en-gb.facebook.com/HeronMill']			
mm.domus.SW099	twitter.com/herschelmuseum	['www.facebook.com/herschelmuseumofastronomy', 'en-gb.facebook.com/HerschelMuseumofAstronomy']			
mm.domus.SE291	twitter.com/hertfordmuseum	['www.facebook.com/hertfordmuseum', 'en-gb.facebook.com/hertfordmuseum']			
mm.misc.116	no_resource	['www.facebook.com/watfordmuseum']			
mm.hha.062	twitter.com/hestercombegdns	no_resource			
mm.ace.1224	twitter.com/heugh_museum	['www.facebook.com/heughbattery']		['www.facebook.com/heughbattery']	active
mm.hha.014	twitter.com/hevercastle	['www.facebook.com/hevercastle', 'en-gb.facebook.com/hevercastle/?rf=112510252094819']			
mm.musa.171	no_resource	en-gb.facebook.com/HexhamOldGaol			
mm.domus.NE062	twitter.com/old_gaol	['en-gb.facebook.com/hexhamoldgaol', 'en-gb.facebook.com/HexhamOldGaol']			
mm.nimc.009	no_resource	en-gb.facebook.com/DownhillNationalTrust/info			
mm.New.37	twitter.com/wycombemuseum	en-gb.facebook.com/WycombeMuseum/posts/?ref=page_internal			
mm.hha.009	twitter.com/highclerecastle	['www.facebook.com/highclerecastleofficial', 'en-gb.facebook.com/HighclereCastleOfficial']			
mm.hha.045	twitter.com/highcliffec	['www.facebook.com/highcliffecastle1', 'en-gb.facebook.com/HighcliffeCastle1']			
mm.fcm.120	twitter.com/aviation_museum	['www.facebook.com/highland-aviation-museum-162152930789843', 'www.facebook.com/highland-aviation-museum-162152930789843', 'en-gb.facebook.com/HighlandAviation']			
mm.domus.SC120	no_resource	en-gb.facebook.com/HighlandFolk		en-gb.facebook.com/HighlandFolk	multiple links
mm.domus.SC124	twitter.com/hmoc123	['www.facebook.com/highlandmuseumofchildhood', 'en-gb.facebook.com/highlandmuseumofchildhood']			
mm.mgs.378	no_resource	['www.facebook.com/hilloftarvit', 'en-gb.facebook.com/HillofTarvit']			
mm.domus.NW174	['twitter.com/ntsouthlakes']	['www.facebook.com/beatrixpotternt']			
mm.MDN.015	twitter.com/hillscastle	['www.facebook.com/hillsboroughcastle', 'en-gb.facebook.com/HillsboroughCastle']			
mm.wiki.012	twitter.com/horrorathh	['www.facebook.com/hbkpac', 'en-gb.facebook.com/pages/category/Event-Planner/Hinchingbrooke-House-926354334053334']			
mm.domus.EM109	twitter.com/hinckleymuseum	no_resource			
mm.domus.SE548	['twitter.com/hintonampner_nt']	['www.facebook.com/hintonampnernt']			
mm.mgs.410	https://twitter.com/mimauseful	https://www.facebook.com/mimauseful			
mm.aim.0443	twitter.com/historylinks1	['www.facebook.com/historylinksmuseum', 'en-gb.facebook.com/HistorylinksMuseum']			
mm.misc.196	twitter.com/hmsb_events	en-gb.facebook.com/hmsbelfast			
mm.MDN.018	['www.twitter.com/hmscaroline', 'twitter.com/hmscaroline']	['www.facebook.com/hmscaroline', 'en-gb.facebook.com/hmscaroline/?ref=page_internal']			
mm.ace.1161	no_resource	en-gb.facebook.com/HMSGangesMuseum/?hc_location=ufi			
mm.ace.1223	twitter.com/hmswarrior1860	['www.facebook.com/hmswarrior1860', 'en-gb.facebook.com/HMSWarrior1860']			
mm.domus.SE037	twitter.com/hogarthshouse	en-gb.facebook.com/hogarthestates			
mm.hha.144	twitter.com/hoghtontower	['www.facebook.com/pages/hoghton-tower/136673936402302', 'en-gb.facebook.com/hoghtontower']			
mm.domus.SW031	twitter.com/holburne	['www.facebook.com/holburne', 'en-gb.facebook.com/holburne']			
mm.wiki.054	twitter.com/holkerhall	['www.facebook.com/holkerhall']			
mm.hha.077	twitter.com/holkhamestate	['www.facebook.com/holkhamestate', 'en-gb.facebook.com/HolkhamEstate/?rf=246893712443643']			
mm.aim.0447	twitter.com/hollycombesteam	['www.facebook.com/hollycombesteam']			
mm.domus.SE310	no_resource	en-gb.facebook.com/ColchesterCastle/about			
mm.domus.SW023	['www.twitter.com/holstmuseum', 'twitter.com/holstmuseum']	en-gb.facebook.com/HolstMuseum			
mm.domus.SW053	no_resource	en-gb.facebook.com/HolsworthyMuseum			
mm.domus.WA038	twitter.com/hhmaritime	['www.facebook.com/holyheadmaritime', 'en-gb.facebook.com/HolyheadMaritimeMuseum/posts/?ref=page_internal']			
mm.domus.YH072	twitter.com/templenewsam	['www.facebook.com/leedsmuseumsandgalleries', 'en-gb.facebook.com/templenewsamestate']			
mm.wiki.439	twitter.com/homefrontmuseum	['www.facebook.com/homefrontmuseum', 'en-gb.facebook.com/homefrontmuseum']			
mm.ace.1192	twitter.com/honeywoodmuseum	no_resource			
mm.wiki.160	['twitter.com/hac_thecompany', 'twitter.com/hacevents', 'twitter.com/hacregiment']	['www.facebook.com/honourableartillerycompany', 'www.facebook.com/haclondon']			
mm.wiki.311	['twitter.com/hookybrewery']	['www.facebook.com/hooknortonbrewery']			
mm.mgs.411	twitter.com/hopetounhouse	['www.facebook.com/hopetounhouse', 'en-gb.facebook.com/HopetounHouse/posts']			
mm.wiki.145	twitter.com/cefncoedmuseum	no_resource			
mm.domus.SE309	twitter.com/hornimanmuseum	['www.facebook.com/iwm.london']			
mm.domus.YH071	['www.twitter.com/hornseafreeport', 'twitter.com/hornseamuseum']	['www.facebook.com/hornseafreeport', 'en-gb.facebook.com/hornseamuseum']			
mm.domus.SE166	twitter.com/horsepowermus	https://www.facebook.com/horsepowermuseum		https://www.facebook.com/horsepowermuseum	multiple links
mm.domus.YH070	['twitter.com/visitleeds', 'twitter.com/horsforthmuseum']	['www.facebook.com/loveleedsmore', 'www.facebook.com/horsforth-museum-funded-by-horsforth-village-historical-society-399672386747495', 'en-gb.facebook.com/pages/category/Community/Horsforth-Museum-funded-by-Horsforth-Village-Historical-Society-399672386747495']			
mm.domus.SE308	twitter.com/horshammuseum	['www.facebook.com/horshammuseum', 'en-gb.facebook.com/HorshamMuseum']			
